"","Time","PDCSAP_FLUX","GT","QFD_Trend","Sigma_Trend","QFD_State","Sigma_State","Flux"
"trend[1140]",1326.88367665107,18.2326749505212,"3",5.40743313636245,9.09593773318873,"1","1",5.91628041599664
"trend[1141]",1326.88506553545,6.73560835452814,"3",5.7122395958607,8.84335865224311,"1","1",5.5681396012536
"trend[1142]",1326.88645441982,3.40707692367352,"3",6.00125631970428,8.49100615239322,"1","1",5.24058473289899
"trend[1143]",1326.88784330419,14.2906338914743,"3",6.27359240141148,8.07107587324599,"1","1",4.93236923975971
"trend[1144]",1326.88923218857,13.0229341190368,"3",6.52857576541691,7.51136042592924,"1","1",4.64233060013229
"trend[1145]",1326.89062107294,9.42125040366138,"3",6.76540781993954,6.86366139796313,"1","1",4.36938223631684
"trend[1146]",1326.89200995731,-1.52349124352523,"3",6.98342643653578,6.2334802146745,"1","1",4.11250680007024
"trend[1147]",1326.89339884169,9.83192045520181,"3",7.182136946575,5.89216397404655,"1","1",3.87075053004727
"trend[1148]",1326.89478772606,-6.83311167134704,"3",7.36091320693634,5.89589554709809,"1","1",3.64321840349843
"trend[1149]",1326.89617661046,3.69578179920518,"3",7.51923007909954,6.29910167957004,"1","1",3.42906988186064
"trend[1150]",1326.89756549484,7.23800150731748,"3",7.65678799398591,6.97638281315189,"1","1",3.22751517591295
"trend[1151]",1326.89895437921,21.8948557960676,"3",7.77315240213845,7.68726227152091,"1","1",3.03781184748305
"trend[1152]",1326.90034326358,5.33752152801998,"3",7.8680498720222,8.1708947197181,"1","1",2.85926175911545
"trend[1153]",1326.90173214799,12.6378518290798,"3",7.94125433922921,8.46629439284915,"1","1",2.69120827111531
"trend[1154]",1326.90312103236,4.4242573180246,"3",7.99230127836499,8.66976800718167,"1","1",2.53303368194007
"trend[1155]",1326.90450991673,10.2778203157745,"1",8.02112827812707,8.86362434402674,"1","1",0
"trend[1156]",1326.90589880111,3.09178515952453,"1",8.02781755170922,9.0184464903855,"1","1",0
"trend[1157]",1326.90728768551,16.9948613314045,"1",8.01224425575673,9.10162301546094,"1","1",0
"trend[1158]",1326.90867656988,14.9633671907745,"1",7.97459061061793,8.9669073999689,"1","1",0
"trend[1159]",1326.91006545426,-2.59144237953547,"1",7.91494845431387,8.61601493622773,"1","1",0
"trend[1160]",1326.91145433866,25.0883671907745,"1",7.83349992546094,8.10465703252774,"1","1",0
"trend[1161]",1326.91284322303,4.56492969077453,"1",7.7304738444142,7.38488952387697,"1","1",0
"trend[1162]",1326.91423210743,1.50291797202453,"1",7.60611231239197,6.63514759640925,"1","1",0
"trend[1163]",1326.91562099181,-4.88001659828547,"1",7.46075359909674,6.00166301889226,"1","1",0
"trend[1164]",1326.91700987618,21.9007451204645,"1",7.2947916480272,5.41888379021155,"1","1",0
"trend[1165]",1326.91839876058,3.42003222984454,"1",7.10867225999825,4.69310455086728,"1","1",0
"trend[1166]",1326.91978764496,1.71287890952453,"1",6.90303779377424,3.92076540243179,"1","1",0
"trend[1167]",1326.92117652936,11.5453984407745,"1",6.67835603632151,3.22228643751751,"1","1",0
"trend[1168]",1326.92256541373,0.277942386084533,"1",6.43529182474303,2.68579370990689,"1","1",0
"trend[1169]",1326.92395429814,-10.2413447232855,"1",6.17452190723543,2.54461772206597,"1","1",0
"trend[1170]",1326.92534318251,-3.07960155922547,"1",5.8967138091479,2.96764683178513,"1","1",0
"trend[1171]",1326.92673206691,2.96690722984454,"1",5.60267682154844,3.88091054161092,"1","1",0
"trend[1172]",1326.92812095131,12.6955449251545,"1",5.29327343594491,5.01677201089685,"1","1",0
"trend[1173]",1326.92950983569,7.63682910484454,"1",4.96926492607449,6.14193324848666,"1","1",0
"trend[1174]",1326.93089872009,16.2241093782745,"1",4.63163896356666,7.10232863343167,"1","1",0
"trend[1175]",1326.93228760446,-3.19056347328547,"1",4.2811805996463,7.9127898663909,"1","1",0
"trend[1176]",1326.93367648887,10.9365117220245,"1",3.91889485862268,8.66470358236868,"1","1",0
"trend[1177]",1326.93506537327,12.9426152376545,"1",3.54574468402703,9.26021733360099,"1","1",0
"trend[1178]",1326.93645425764,10.0053593782745,"1",3.16289727317167,9.56763255689783,"1","1",0
"trend[1179]",1326.93784314204,16.5818974642145,"1",2.77128145792813,9.52753591927996,"1","1",0
"trend[1180]",1326.93923202645,6.98875781577453,"1",2.37214261202676,9.06963231128513,"1","1",0
"trend[1181]",1326.94062091082,14.9962041048445,"1",1.96645894965946,8.2215660863299,"1","1",0
"trend[1182]",1326.94200979522,15.5115849642145,"1",1.55545103112173,6.93852194719491,"1","1",0
"trend[1183]",1326.94339867962,0.520740237654536,"1",1.14023806863323,5.35698826201223,"1","1",0
"trend[1184]",1326.94478756403,-1.92921093422547,"1",0.721826246085512,3.78491563337704,"1","1",0
"trend[1185]",1326.9461764484,5.69054004234454,"1",0.301282303911396,2.3714142780857,"1","1",0
"trend[1186]",1326.9475653328,0.973621097024534,"1",-0.12006935986842,1.18214520494082,"1","1",0
"trend[1187]",1326.94895421721,-12.9973261685955,"1",-0.541079574063187,0.353359104613561,"1","1",0
"trend[1188]",1326.95034310161,9.17064258140454,"1",-0.960560874033367,-0.0793060565934751,"1","1",0
"trend[1189]",1326.95173198601,-2.76478222328547,"1",-1.3772941031241,-0.21092721848633,"1","1",0
"trend[1190]",1326.95312087041,-6.58900097328547,"1",-1.79002245205824,0.00441889228356031,"1","1",0
"trend[1191]",1326.95450975482,-2.70582226234546,"1",-2.19759579374284,0.535758699750862,"1","1",0
"trend[1192]",1326.95589863919,4.39805957358453,"1",-2.59893240206091,1.21321812946885,"1","1",0
"trend[1193]",1326.95728752359,3.22374316734454,"1",-2.9928745484994,1.79697315817956,"1","1",0
"trend[1194]",1326.95867640799,8.90721484702453,"1",-3.3782823546151,2.09756077802127,"1","1",0
"trend[1195]",1326.9600652924,10.5546757845245,"1",-3.75414526576954,1.96001868308413,"1","1",0
"trend[1196]",1326.9614541768,-6.03651073891547,"1",-4.1193058173114,1.46268825652158,"1","1",0
"trend[1197]",1326.9628430612,4.70164844077453,"1",-4.47289171703524,0.747794665497594,"1","1",0
"trend[1198]",1326.9642319456,-3.35230663734546,"1",-4.81378903002718,-0.144898485119261,"1","1",0
"trend[1199]",1326.96562083001,3.66441699546453,"1",-5.14113367054503,-1.17190349468817,"1","1",0
"trend[1200]",1326.96700971441,-5.68030956703547,"1",-5.45402460483429,-2.29563184163534,"1","1",0
"trend[1201]",1326.96839859881,-4.89771679359546,"1",-5.75157897767159,-3.4199927422031,"1","1",0
"trend[1202]",1326.96978748321,1.00609180015454,"1",-6.03303727335148,-4.50274458027656,"1","1",0
"trend[1203]",1326.97117636762,-15.2824824185955,"1",-6.29748599123819,-5.51767509187243,"1","1",0
"trend[1204]",1326.97256525202,-5.95997265297547,"1",-6.5441906304721,-6.33606791887528,"1","1",0
"trend[1205]",1326.97395413645,-7.44166210609546,"1",-6.77238350485586,-7.01585472797847,"1","1",0
"trend[1206]",1326.97534302085,-1.66114452797547,"1",-6.98152847818787,-7.62523648862288,"1","1",0
"trend[1207]",1326.97673190526,-11.1831171842255,"1",-7.17102306028503,-8.22652322975368,"1","1",0
"trend[1208]",1326.97812078966,-12.9914667935955,"1",-7.34029052259655,-8.75064306595584,"1","1",0
"trend[1209]",1326.97950967406,-8.42286327797547,"1",-7.48887272879866,-9.13824390841767,"1","1",0
"trend[1210]",1326.98089855846,-10.2878535123455,"1",-7.6163699930605,-9.41630978644242,"1","1",0
"trend[1211]",1326.98228744287,-9.95924023109546,"1",-7.72226929700904,-9.57452910168375,"1","1",0
"trend[1212]",1326.9836763273,-5.25367382484546,"1",-7.8063610245781,-9.60898243839187,"1","1",0
"trend[1213]",1326.9850652117,-16.2884638639155,"1",-7.86836944726425,-9.47532439794188,"1","1",0
"trend[1214]",1326.9864540961,-14.8320429654755,"1",-7.90820794072613,-9.045222907664,"1","1",0
"trend[1215]",1326.98784298051,-4.59009960609546,"1",-7.92576371591787,-8.30448581468318,"1","1",0
"trend[1216]",1326.98923186494,-9.46900585609546,"1",-7.92083142556344,-7.36613455821391,"1","1",0
"trend[1217]",1326.99062074934,-18.1932490201555,"1",-7.89366513678845,-6.23890097930907,"1","1",0
"trend[1218]",1326.99200963374,8.90672656577453,"1",-7.84427390920384,-4.98030520909628,"1","1",0
"trend[1219]",1326.99339851815,-16.5772822232855,"1",-7.7729079901789,-3.88657252380832,"1","1",0
"trend[1220]",1326.99478740258,8.36095019858453,"1",-7.67966375969442,-2.99886834626368,"1","1",0
"trend[1221]",1326.99617628698,2.95555469077453,"1",-7.56482716984906,-2.53152084707516,"1","1",0
"trend[1222]",1326.99756517141,-2.85584667641547,"1",-7.42863380782149,-2.57000252921381,"1","1",0
"trend[1223]",1326.99895405581,6.42625781577453,"1",-7.2715083796546,-3.02045214763292,"1","1",0
"trend[1224]",1327.00034294022,-10.1126826139155,"1",-7.09401188917869,-3.75542342150728,"1","1",0
"trend[1225]",1327.00173182465,2.43126269858453,"1",-6.89659260705842,-4.47346421830953,"1","1",0
"trend[1226]",1327.00312070905,-22.1057246060955,"1",-6.67981368253214,-4.96506505345445,"1","1",0
"trend[1227]",1327.00450959345,-12.8155634732855,"1",-6.44422711109192,-4.93277370846252,"1","1",0
"trend[1228]",1327.00589847788,-1.85413769203547,"1",-6.1905251381294,-4.37382834335879,"1","1",0
"trend[1229]",1327.00728736229,-5.84864452797547,"1",-5.91954545594155,-3.60378429241744,"1","1",0
"trend[1230]",1327.00867624672,7.19261523765454,"1",-5.63181120255754,-2.83382653514007,"1","1",0
"trend[1231]",1327.01006513112,-3.27174023109546,"1",-5.32822107001891,-2.19976899241303,"1","1",0
"trend[1232]",1327.01145401555,-4.92811230141547,"1",-5.0096024657811,-1.67190266582255,"1","1",0
"trend[1233]",1327.01284289996,6.88438769858453,"1",-4.67674027964295,-1.25076306427621,"1","1",0
"trend[1234]",1327.01423178439,-3.98768261391547,"1",-4.33063379738601,-0.980049864393406,"1","1",0
"trend[1235]",1327.01562066879,-11.1568720670355,"1",-3.97232781185176,-0.696759644000491,"1","1",0
"trend[1236]",1327.01700955322,9.71812793296453,"1",-3.6028264692598,-0.381749430575622,"1","1",0
"trend[1237]",1327.01839843762,2.78819629234454,"1",-3.22316280110333,-0.168714927003474,"1","1",0
"trend[1238]",1327.01978732205,-4.02466991859546,"1",-2.83439010612397,0.00566712010809723,"1","1",0
"trend[1239]",1327.02117620649,-4.01990917641547,"1",-2.43747722637966,0.272851035913947,"1","1",0
"trend[1240]",1327.02256509089,-0.377208981095464,"1",-2.03355157624409,0.674192901898783,"1","1",0
"trend[1241]",1327.02395397532,4.82799121421453,"1",-1.62377662533243,1.10621949710761,"1","1",0
"trend[1242]",1327.02534285972,6.20140430015454,"1",-1.20931321326202,1.46229511652653,"1","1",0
"trend[1243]",1327.02673174415,2.69115039390454,"1",-0.791240503069415,1.74820490673565,"1","1",0
"trend[1244]",1327.02812062859,-2.65772655922547,"1",-0.370820332608294,2.06398178627454,"1","1",0
"trend[1245]",1327.02950951299,-4.17530468422547,"1",0.0508153059726796,2.54296620533238,"1","1",0
"trend[1246]",1327.03089839742,7.83592578452453,"1",0.472488241814015,3.20888502765707,"1","1",0
"trend[1247]",1327.03228728185,4.36619922202453,"1",0.89313526104399,3.90536423894153,"1","1",0
"trend[1248]",1327.03367616628,7.68895312827453,"1",1.31142679557904,4.55557159398151,"1","1",0
"trend[1249]",1327.03506505069,4.94334765952453,"1",1.72618774464649,5.17138600449728,"1","1",0
"trend[1250]",1327.03645393512,1.48399707358453,"1",2.13629148270412,5.69970909865276,"1","1",0
"trend[1251]",1327.03784281955,12.0722539095245,"1",2.54055102634843,6.15262698853638,"1","1",0
"trend[1252]",1327.03923170395,12.6053349642145,"1",2.93786119385128,6.46687200675473,"1","1",0
"trend[1253]",1327.04062058838,1.21995898765454,"1",3.32714897429763,6.67576608152907,"1","1",0
"trend[1254]",1327.04200947281,-5.53236034828547,"1",3.70732936016733,6.92703388816405,"1","1",0
"trend[1255]",1327.04339835725,12.0699345735845,"1",4.0772009170758,7.2324680683328,"1","1",0
"trend[1256]",1327.04478724168,26.6501347689045,"1",4.43584001973866,7.27503519142319,"1","1",0
"trend[1257]",1327.04617612608,7.42869922202453,"1",4.78214543592828,6.86290541752563,"1","1",0
"trend[1258]",1327.04756501051,-2.99537304359546,"1",5.11530695157054,6.20134557737812,"1","1",0
"trend[1259]",1327.04895389494,6.86363574546453,"1",5.43455636411606,5.5335715803674,"1","1",0
"trend[1260]",1327.05034277938,11.6540410189045,"1",5.73879637937384,4.90618149584413,"1","1",0
"trend[1261]",1327.05173166381,-5.55909374672547,"1",6.02736644347943,4.39350528424783,"1","1",0
"trend[1262]",1327.05312054824,1.63902637046453,"1",6.29936011118863,4.11894542534337,"1","1",0
"trend[1263]",1327.05450943267,8.90697070640454,"1",6.55397406396184,4.04473604703353,"1","1",0
"trend[1264]",1327.0558983171,2.26109668296453,"1",6.79060296234977,4.05896325469796,"1","1",0
"trend[1265]",1327.05728720153,-0.0776484342254662,"1",7.00846355179165,4.17029744291384,"1","1",0
"trend[1266]",1327.05867608594,13.0633427767145,"1",7.20692992720817,4.28042051039947,"1","1",0
"trend[1267]",1327.06006497037,5.29320117515454,"1",7.38544323012388,4.28520199133143,"1","1",0
"trend[1268]",1327.0614538548,2.90513965171453,"1",7.5434759513765,4.22929141436847,"1","1",0
"trend[1269]",1327.06284273923,2.39000293296453,"1",7.6806200212934,4.24550427866135,"1","1",0
"trend[1270]",1327.06423162366,1.78563281577453,"1",7.79647781233179,4.38265389588498,"1","1",0
"trend[1271]",1327.06562050809,9.28941699546453,"1",7.89072463221625,4.64061386066271,"1","1",0
"trend[1272]",1327.06700939253,7.10826465171453,"1",7.9630750283098,4.98633056352803,"1","1",0
"trend[1273]",1327.06839827696,0.229358401714535,"1",8.01332000209886,5.50320985652775,"1","1",0
"trend[1274]",1327.06978716139,2.64281055015454,"1",8.04140179296092,6.28776939117351,"1","1",0
"trend[1275]",1327.07117604582,-1.11524609047547,"1",8.04708361292601,7.32374294338889,"1","1",0
"trend[1276]",1327.07256493028,18.9952275423445,"1",8.0304898992872,8.44981371790565,"1","1",0
"trend[1277]",1327.07395381471,17.6850468782745,"1",7.9915537228842,9.36684705617037,"1","1",0
"trend[1278]",1327.07534269914,12.8561894564045,"1",7.93032920020725,9.97754373138001,"1","1",0
"trend[1279]",1327.07673158358,3.88365527671453,"1",7.84704088565106,10.3694985228598,"1","1",0
"trend[1280]",1327.07812046801,12.5475957064045,"1",7.74199081155109,10.6812185897156,"1","1",0
"trend[1281]",1327.07950935244,10.7414433626545,"1",7.61547889142538,10.8839683089181,"1","1",0
"trend[1282]",1327.08089823687,17.3152959017145,"1",7.4677140077922,10.932360039829,"1","1",0
"trend[1283]",1327.0822871213,5.65916797202453,"1",7.29917296016449,10.778489684232,"1","1",0
"trend[1284]",1327.08367600573,9.70933887046453,"1",7.11030278020347,10.492023236931,"1","1",0
"trend[1285]",1327.0850648902,15.1251103548445,"1",6.90157367739712,9.98895980015184,"1","1",0
"trend[1286]",1327.08645377463,21.7184941439045,"1",6.67357358359096,9.111524645034,"1","1",0
"trend[1287]",1327.08784265906,3.50767871421453,"1",6.42699405635605,7.8399813311713,"1","1",0
"trend[1288]",1327.08923154349,10.9156376985845,"1",6.16235640263077,6.4158980877157,"1","1",0
"trend[1289]",1327.09062042792,3.27257129234454,"1",5.88056494043482,5.01502537668687,"1","1",0
"trend[1290]",1327.09200931238,-7.25001171547547,"1",5.58237999599339,3.92336147978254,"1","1",0
"trend[1291]",1327.09339819681,-1.76331737953547,"1",5.2685381645051,3.37687750671349,"1","1",0
"trend[1292]",1327.09478708125,4.11876269858453,"1",4.93991548980016,3.3290258936336,"1","1",0
"trend[1293]",1327.09617596568,0.482898440774534,"1",4.59740866086458,3.57846047416242,"1","1",0
"trend[1294]",1327.09756485014,4.07774707358453,"1",4.24205911843349,4.00471532253543,"1","1",0
"trend[1295]",1327.09895373457,16.3028447298445,"1",3.87478805844209,4.36909675274055,"1","1",0
"trend[1296]",1327.100342619,0.486072268904536,"1",3.49665253310958,4.48381908251801,"1","1",0
"trend[1297]",1327.10173150343,2.04491015952453,"1",3.10875930072158,4.39632271025167,"1","1",0
"trend[1298]",1327.10312038789,21.1197392610845,"1",2.71207989038806,4.03570829720024,"1","1",0
"trend[1299]",1327.10450927233,-3.14515331703547,"1",2.3077999607033,3.33666225411377,"1","1",0
"trend[1300]",1327.10728704122,-6.02320507484546,"1",1.48066864130846,1.8881325740956,"1","1",0
"trend[1301]",1327.10867592565,-1.03162792641547,"1",1.0600750660216,1.37899705865662,"1","1",0
"trend[1302]",1327.11006481008,4.04674121421453,"1",0.636463561451358,0.971617486891333,"1","1",0
"trend[1303]",1327.11145369454,5.79759570640454,"1",0.210925555509569,0.491109401355576,"1","1",0
"trend[1304]",1327.11284257897,2.19749805015454,"1",-0.215251737366851,-0.131228282615009,"1","1",0
"trend[1305]",1327.11423146343,-2.10462597328547,"1",-0.641018836445888,-0.890474276468017,"1","1",0
"trend[1306]",1327.11562034786,-2.36390331703547,"1",-1.0651688549534,-1.70533981709882,"1","1",0
"trend[1307]",1327.1170092323,-2.31031444984546,"1",-1.48652624881343,-2.49272319842996,"1","1",0
"trend[1308]",1327.11839811676,-12.1926386685955,"1",-1.903765124555,-3.2509782141783,"1","1",0
"trend[1309]",1327.11978700119,0.0093876985845327,"1",-2.3158353017446,-3.9125972053211,"1","1",0
"trend[1310]",1327.12117588565,3.12205859702453,"1",-2.72161530395824,-4.65614913634209,"1","1",0
"trend[1311]",1327.12395365454,1.58555957358453,"1",-3.50963368123467,-6.49512152660231,"1","1",0
"trend[1312]",1327.12534253897,-22.3984492154755,"1",-3.88969819798065,-7.24860091556587,"1","1",0
"trend[1313]",1327.12673142344,-24.5227167935955,"1",-4.25913316261384,-7.45994359483075,"1","1",0
"trend[1314]",1327.12812030787,-0.139538082655463,"1",-4.61686395118972,-7.12722528592435,"1","1",0
"trend[1315]",1327.12950919233,-6.17164257484546,"1",-4.96180795626655,-6.62541774331956,"1","1",0
"trend[1316]",1327.13089807676,2.89220019858453,"1",-5.29306124679609,-6.27409665196386,"1","1",0
"trend[1317]",1327.13228696122,-4.32972362953547,"1",-5.60975033725337,-6.19628159066263,"1","1",0
"trend[1318]",1327.13367584565,-7.40259960609546,"1",-5.91105432669453,-6.29899389859697,"1","1",0
"trend[1319]",1327.13645361454,-14.7813837857855,"1",-6.46409724523404,-6.55186337047056,"1","1",0
"trend[1320]",1327.137842499,-7.13184765297547,"1",-6.71434082048706,-6.52573584896787,"1","1",0
"trend[1321]",1327.13923138346,-1.73145702797547,"1",-6.94614469894771,-6.47527238585784,"1","1",0
"trend[1322]",1327.1406202679,-4.58143261391547,"1",-7.15886178253502,-6.46011493799532,"1","1",0
"trend[1323]",1327.14200915236,-9.48218944984546,"1",-7.35178739868269,-6.53009230155572,"1","1",0
"trend[1324]",1327.14339803679,-12.0085566373455,"1",-7.52446565103679,-6.57797342484655,"1","1",0
"trend[1325]",1327.14478692125,-1.16321972328547,"1",-7.67636273193024,-6.56735104769484,"1","1",0
"trend[1326]",1327.14617580571,-0.922741207655463,"1",-7.80702578999181,-6.6025687846989,"1","1",0
"trend[1327]",1327.14756469014,-10.3281367154755,"1",-7.91619307538028,-6.66060174696139,"1","1",0
"trend[1328]",1327.1489535746,-8.67750194984546,"1",-8.00362536101678,-6.60637573232131,"1","1",0
"trend[1329]",1327.15034245906,-6.93140819984546,"1",-8.06896317536035,-6.31778442344008,"1","1",0
"trend[1330]",1327.15173134349,-20.5628779264155,"1",-8.11196248591511,-5.68953306529034,"1","1",0
"trend[1331]",1327.15312022796,-9.36841991859546,"1",-8.13269761087484,-4.65805672779515,"1","1",0
"trend[1332]",1327.15450911242,12.0145146517145,"1",-8.13092517658987,-3.50728275020505,"1","1",0
"trend[1333]",1327.15728688131,-4.56202343422547,"1",-8.05992774013241,-1.97108905244557,"1","1",0
"trend[1334]",1327.15867576577,5.29930469077453,"1",-7.99087380788466,-1.69843835498626,"1","1",0
"trend[1335]",1327.16006465023,-1.49927929359546,"1",-7.89973458949563,-1.84538560970059,"1","1",0
"trend[1336]",1327.16145353466,2.29759570640454,"1",-7.7866902894641,-2.29176371417696,"1","1",0
"trend[1337]",1327.16284241912,-10.9226191373455,"1",-7.65213283696649,-2.92038799347498,"1","1",0
"trend[1338]",1327.16562018804,9.70225879234454,"1",-7.31998683662319,-4.25396529574199,"1","1",0
"trend[1339]",1327.16700907248,-22.5990107389155,"1",-7.12324821325105,-4.97103881535271,"1","1",0
"trend[1340]",1327.16839795694,-6.74073437172547,"1",-6.90673381872881,-5.41788769152546,"1","1",0
"trend[1341]",1327.1697868414,-3.13148144203547,"1",-6.67105813493085,-5.63788212763558,"1","1",0
"trend[1342]",1327.17117572586,-6.91846874672547,"1",-6.41683841351372,-5.7422596587005,"1","1",0
"trend[1343]",1327.17256461032,2.08787890952453,"1",-6.14476360918879,-5.79348892145088,"1","1",0
"trend[1344]",1327.17395349475,-9.52979687172547,"1",-5.85564402910989,-5.75964510829071,"1","1",0
"trend[1345]",1327.17534237921,-11.8597529264155,"1",-5.55010471982149,-5.47790475457694,"1","1",0
"trend[1346]",1327.17673126367,-11.6074335904755,"1",-5.22905647672338,-4.81775053893618,"1","1",0
"trend[1347]",1327.17812014813,-9.67725780922547,"1",-4.89336526259606,-3.84790697767483,"1","1",0
"trend[1348]",1327.17950903259,3.12095996421453,"1",-4.54402927248734,-2.745186666168,"1","1",0
"trend[1349]",1327.18089791705,9.67064258140454,"1",-4.18197088259533,-1.83877667436529,"1","1",0
"trend[1350]",1327.18228680151,8.04710742515454,"1",-3.8080715981339,-1.31901840316791,"1","1",0
"trend[1351]",1327.18367568595,-13.8883173795355,"1",-3.42346395294606,-1.055551842769,"1","1",0
"trend[1352]",1327.18506457041,-1.84815624672547,"1",-3.02919822346689,-0.749894996956574,"1","1",0
"trend[1353]",1327.18645345487,-5.19544628578547,"1",-2.6262611461472,-0.341341475962606,"1","1",0
"trend[1354]",1327.18784233933,-0.305065426415467,"1",-2.21565960731937,0.130453362518868,"1","1",0
"trend[1355]",1327.18923122379,3.79600879234454,"1",-1.79865367332344,0.507146367404579,"1","1",0
"trend[1356]",1327.19062010825,7.76109668296453,"1",-1.37638461054695,0.604097220614924,"1","1",0
"trend[1357]",1327.19200899271,5.17637988608453,"1",-0.949945463117071,0.296416662213145,"1","1",0
"trend[1358]",1327.19339787717,-0.632580074845464,"1",-0.520597199659847,-0.332811091670798,"1","1",0
"trend[1359]",1327.19478676163,-3.26441601234546,"1",-0.0894864060234112,-1.08657129733949,"1","1",0
"trend[1360]",1327.19617564609,-3.66175487953547,"1",0.342203351732557,-1.79833071461073,"1","1",0
"trend[1361]",1327.19756453055,-9.22730663734546,"1",0.773226126420722,-2.35805511232743,"1","1",0
"trend[1362]",1327.19895341501,5.40452930015454,"1",1.20239376911754,-2.73185037394676,"1","1",0
"trend[1363]",1327.20034229947,-10.3953974576555,"1",1.62865056820962,-2.99337727387086,"1","1",0
"trend[1364]",1327.20173118394,1.36900683921453,"1",2.05083257948259,-3.07807308833566,"1","1",0
"trend[1365]",1327.2031200684,-5.97535351234546,"1",2.46766494478679,-2.96850396345299,"1","1",0
"trend[1366]",1327.20450895286,-7.76343944984546,"1",2.87797943724166,-2.58995541577804,"1","1",0
"trend[1367]",1327.20589783732,2.31126758140454,"1",3.2806144512543,-1.9103104656447,"1","1",0
"trend[1368]",1327.20728672178,-1.70911816078547,"1",3.67464229859204,-1.02612945425277,"1","1",0
"trend[1369]",1327.20867560624,-12.1556513639155,"1",4.05875048008277,0.109453104686981,"1","1",0
"trend[1370]",1327.2100644907,5.21287890952453,"1",4.43196112564178,1.51158403871402,"1","1",0
"trend[1371]",1327.21145337516,14.0005986360845,"1",4.79325815109513,2.91307585536395,"1","1",0
"trend[1372]",1327.21284225962,-2.90821484047547,"1",5.14157682295641,4.13179047314665,"1","1",0
"trend[1373]",1327.21423114408,8.18297168296453,"1",5.47591543493922,5.22507773385697,"1","1",0
"trend[1374]",1327.21562002854,10.6757695345245,"1",5.79520794668035,6.12348783999353,"1","1",0
"trend[1375]",1327.217008913,3.20006152671453,"1",6.09855588766913,6.75041456913634,"1","1",0
"trend[1376]",1327.21839779746,16.5876347689045,"1",6.38524904073952,7.13437576531816,"1","1",0
"trend[1377]",1327.21978668192,6.13634082358453,"1",6.65440816931074,7.21468821140206,"1","1",0
"trend[1378]",1327.22117556641,7.95592090171453,"1",6.90532876519248,7.15238690378658,"1","1",0
"trend[1379]",1327.22256445088,2.10240527671453,"1",7.13715686784173,7.08878450193729,"1","1",0
"trend[1380]",1327.22395333534,3.92027637046453,"1",7.34939987346435,7.16174257404042,"1","1",0
"trend[1381]",1327.2253422198,12.9501835970245,"1",7.54142194496572,7.33424871271069,"1","1",0
"trend[1382]",1327.22673110426,12.0218388704645,"1",7.71246366447811,7.51986294444753,"1","1",0
"trend[1383]",1327.22811998872,6.76695605796453,"1",7.86210418624823,7.76425871629435,"1","1",0
"trend[1384]",1327.22950887318,0.926501956404536,"1",7.98995981896251,8.17201613651825,"1","1",0
"trend[1385]",1327.23089775767,0.509998050154536,"1",8.09571264518752,8.91539572980698,"1","1",0
"trend[1386]",1327.23228664213,22.3284794954645,"1",8.17894182664045,9.90588862707485,"1","1",0
"trend[1387]",1327.23367552659,14.1413457064045,"1",8.23948862196578,10.8547471883385,"1","1",0
"trend[1388]",1327.23506441105,9.05943652671453,"1",8.27700787779429,11.7648549614445,"1","1",0
"trend[1389]",1327.23645329551,3.56615039390454,"1",8.2915227598106,12.7024361781524,"1","1",0
"trend[1390]",1327.23784217997,21.2728154329645,"1",8.28296191652398,13.6974111710005,"1","1",0
"trend[1391]",1327.23923106446,14.2830693392145,"1",8.2513669767592,14.476658863267,"1","1",0
"trend[1392]",1327.24061994892,25.1514775423445,"1",8.19665555155624,14.8709090744285,"1","1",0
"trend[1393]",1327.24200883338,16.0463750032745,"1",8.11910546180758,14.7629345957967,"1","1",0
"trend[1394]",1327.24339771784,20.5464970735845,"1",8.01902666541542,14.1755425630156,"1","1",0
"trend[1395]",1327.24478660233,14.6927373079645,"1",7.89665722883852,13.1894161493434,"1","1",0
"trend[1396]",1327.2461754868,8.63963672202453,"1",7.75226078480712,11.9922768948925,"1","1",0
"trend[1397]",1327.24756437126,17.3109013704645,"1",7.58609372557929,10.744421925174,"1","1",0
"trend[1398]",1327.24895325572,-0.878063473285465,"1",7.39883306964455,9.52544049066742,"1","1",0
"trend[1399]",1327.25034214021,8.92979785484454,"1",7.19093379149193,8.53632417004208,"1","1",0
"trend[1400]",1327.25173102467,14.0912968782745,"1",6.96301955209532,7.76127309308926,"1","1",0
"trend[1401]",1327.25311990913,2.41783496421453,"1",6.71559677586545,7.16276383693638,"1","1",0
"trend[1402]",1327.25450879359,2.99266406577453,"1",6.44946226565504,6.8044022259735,"1","1",0
"trend[1403]",1327.25589767808,5.20164844077453,"1",6.16529576498663,6.62993956111386,"1","1",0
"trend[1404]",1327.25728656254,14.9042851595245,"1",5.86389809717584,6.49907421675057,"1","1",0
"trend[1405]",1327.258675447,6.20518847984454,"1",5.54615246932081,6.28568058647521,"1","1",0
"trend[1406]",1327.26006433149,4.15636035484454,"1",5.21294154036008,6.0299078986486,"1","1",0
"trend[1407]",1327.26145321595,3.53990527671453,"1",4.86510367675931,5.74658874711453,"1","1",0
"trend[1408]",1327.26284210041,11.5062138704645,"1",4.50369888064622,5.40292159598165,"1","1",0
"trend[1409]",1327.2642309849,3.60911914390454,"1",4.12975953867103,4.90545518876868,"1","1",0
